num_features,num_subset_solvers,subset_size,subset_solver_depth,rounded,train_diff_pc,train_diff_ps,train_res_pc,train_res_cc,train_res_sc,train_epsilon,valid_diff_pc,valid_diff_ps,valid_res_pc,valid_res_cc,valid_res_sc,valid_epsilon,model_size_mb
96,1,3,2,False,0.001942,0.0021106,0.013499800000000001,1.8300000000000004e-05,0.0467021,0.004048999999999999,0.0019860000000000004,0.0021545,0.0140255,1.81e-05,0.0474651,0.004104999999999999,0.05
96,1,3,3,False,0.0020737,0.0019844,0.014066699999999998,1.8e-05,0.0467027,0.004048999999999999,0.002121,0.0019969000000000002,0.0146575,1.8e-05,0.0474352,0.004104999999999999,0.06
96,1,3,4,False,0.0019963000000000003,0.0020767,0.0138078,1.81e-05,0.046707700000000005,0.004048999999999999,0.0020526000000000003,0.0021169,0.0143316,1.8e-05,0.047456200000000004,0.004104999999999999,0.07
96,1,4,1,False,0.0018049000000000003,0.0022356,0.012938700000000001,1.81e-05,0.046697,0.004048999999999999,0.0018591,0.0023016,0.0135499,1.8e-05,0.047456200000000004,0.004104999999999999,0.05
96,1,4,2,False,0.0018675,0.0022008999999999996,0.0128581,1.81e-05,0.0467091,0.004049099999999999,0.001922,0.0022616,0.0134539,1.8e-05,0.0474662,0.004104999999999999,0.06
96,1,4,3,False,0.0020191000000000002,0.0020436,0.0138933,1.8e-05,0.046699199999999996,0.004048999999999999,0.0020685,0.0020790999999999995,0.014487799999999999,1.8200000000000002e-05,0.0474495,0.004104999999999999,0.07
96,1,4,4,False,0.0020311,0.0020391,0.013576,1.8200000000000002e-05,0.046698,0.004048999999999999,0.0020798,0.0020786000000000003,0.0141561,1.81e-05,0.0474485,0.004104999999999999,0.08
96,1,5,1,False,0.0018985999999999999,0.0021569,0.0130747,1.81e-05,0.0467104,0.004048999999999999,0.0019445999999999999,0.0022063000000000004,0.0135358,1.8200000000000002e-05,0.0474449,0.004104999999999999,0.06
96,1,5,2,False,0.0021188,0.0019365,0.014304,1.81e-05,0.04670029999999999,0.0040491999999999985,0.002171,0.0019571000000000002,0.0148697,1.8e-05,0.0474321,0.004104999999999999,0.07
96,1,5,3,False,0.0018832000000000002,0.0021861000000000003,0.013075300000000002,1.81e-05,0.0467064,0.004048999999999999,0.0019288,0.0022341999999999996,0.0136046,1.8200000000000002e-05,0.0474526,0.004104999999999999,0.08
96,1,5,4,False,0.0017532,0.002321,0.0127155,1.8e-05,0.0467036,0.004048999999999999,0.0018008999999999998,0.0023863,0.013231800000000002,1.8e-05,0.0474649,0.004104999999999999,0.08
