max_diff,l1_error,l1_norm
0.07096742,0.010264235,0.036578562
0.045737654,0.00836196,0.021810332
0.070978284,0.0083835125,0.028420666
0.036118306,0.007010212,0.028012374
0.06897286,0.00982735,0.032098457
0.045854144,0.007145763,0.016249
0.048926447,0.007089296,0.018653216
0.032919094,0.0074782246,0.015850734
0.02677843,0.0063511217,0.0371305
0.05291278,0.012784765,0.046489675
0.027704772,0.008869242,0.053802375
0.064705476,0.011229264,0.032311138
0.030761926,0.0070933485,0.012056899
0.043221638,0.009245872,0.03284493
0.027351007,0.005477988,0.020776557
0.093834504,0.012189168,0.033540726
0.01993912,0.005776527,0.049017265
0.048671834,0.0086584445,0.020274127
0.06635724,0.010286204,0.026651917
0.036180746,0.00879483,0.017416643
0.023321204,0.0068286927,0.015974646
0.024886489,0.005945938,0.022480424
0.042634193,0.00897441,0.018698277
0.03423231,0.009322499,0.023671051
0.03637408,0.005450246,0.037682105
0.0322965,0.007938623,0.0261633
0.025934938,0.0070823603,0.0154090505
0.025144488,0.006148355,0.036829
0.03973696,0.008192337,0.03557785
0.042536214,0.010009757,0.021242805
0.046430968,0.005976698,0.01797612
0.027614627,0.00618514,0.010641717
0.02959812,0.006887459,0.034574185
0.025913283,0.007823585,0.03709096
0.037866242,0.004389684,0.020697227
0.025495684,0.0061930628,0.034867533
0.038689822,0.009617363,0.038287044
0.0974048,0.016305007,0.039090816
0.06320287,0.0107136145,0.033513542
0.04385941,0.008069581,0.035980854
0.063775815,0.007668121,0.035671845
0.047428656,0.008939488,0.03679814
0.04582466,0.0115313595,0.04098795
0.05974861,0.009422524,0.034550745
0.027463172,0.007513551,0.022623757
0.045303233,0.00919813,0.034466367
0.07855903,0.010557592,0.027799353
0.039277684,0.009954047,0.036608834
0.044718813,0.007947769,0.031588923
0.063647784,0.010786031,0.038332514
0.036382616,0.006623721,0.019108867
0.0259494,0.006827519,0.030823711
0.034512036,0.009760479,0.012528872
0.044906408,0.008908101,0.018050987
0.036534894,0.009088687,0.038043704
0.055719137,0.010871881,0.030802397
0.031326193,0.008139168,0.032713994
0.05658019,0.008221097,0.018411668
0.052786145,0.010949039,0.022019478
0.036673535,0.008366729,0.026626077
0.0251301,0.0062161335,0.026360294
0.045134448,0.009288388,0.034602936
0.060755324,0.011088132,0.021307822
0.033707492,0.0058913627,0.024415715
0.046143174,0.010533191,0.052349966
0.047271058,0.007264212,0.023693716
0.08033539,0.011573211,0.031201443
0.046448562,0.009633047,0.0267697
0.030140173,0.0094100125,0.057615716
0.04092226,0.008405324,0.027993575
0.01703243,0.0074478425,0.044262815
0.064443186,0.00888394,0.0141036445
