max_diff,l1_error,l1_norm
0.024424884468317032,0.0063941520638763905,0.04097156971693039
0.03852486610412598,0.011753042228519917,0.03500013425946236
0.038610685616731644,0.0072803315706551075,0.04616453871130943
0.04215441644191742,0.00962832011282444,0.02686227485537529
0.04874352365732193,0.007754317484796047,0.01973835937678814
0.04406159743666649,0.009057574905455112,0.038502808660268784
0.06937125325202942,0.012187703512609005,0.02311045303940773
0.039693787693977356,0.007229762151837349,0.032204557210206985
0.02707473188638687,0.006949312053620815,0.02919072099030018
0.05017567425966263,0.00653146393597126,0.029245389625430107
0.09889724105596542,0.021836694329977036,0.05904722958803177
0.05473237857222557,0.007286595646291971,0.02865728549659252
0.032754819840192795,0.009049255400896072,0.034784551709890366
0.04048644006252289,0.013246122747659683,0.02827439084649086
0.057394418865442276,0.012646862305700779,0.02666599489748478
0.034385550767183304,0.00871810782700777,0.01964498870074749
0.040601182729005814,0.011285712011158466,0.013925253413617611
0.08039728552103043,0.01032465323805809,0.035604145377874374
0.06679819524288177,0.010232185013592243,0.036749061197042465
0.056854426860809326,0.01083180122077465,0.019643567502498627
0.09024456143379211,0.01389312744140625,0.02529234066605568
0.06630447506904602,0.0076593197882175446,0.0166457686573267
0.052137590944767,0.012072460725903511,0.019783958792686462
0.042238686233758926,0.010452770628035069,0.03977660834789276
0.06020664796233177,0.011813639663159847,0.018641436472535133
0.08524078875780106,0.015778768807649612,0.02532975561916828
0.03786800429224968,0.008869771845638752,0.014167862944304943
0.04187332093715668,0.010592023842036724,0.019682539626955986
0.03856104612350464,0.010917216539382935,0.021108856424689293
0.045144256204366684,0.010880496352910995,0.021486394107341766
0.0437823124229908,0.013335811905562878,0.029686013236641884
0.05086778104305267,0.011628072708845139,0.03047846630215645
0.03837825357913971,0.009793485514819622,0.014621483162045479
0.038979578763246536,0.010050826705992222,0.013211741112172604
0.05829549580812454,0.01070324331521988,0.04018760100007057
0.06310661882162094,0.013424503616988659,0.03798014298081398
0.05913718044757843,0.012694168835878372,0.04122411832213402
0.02645113877952099,0.007302695885300636,0.03681216016411781
0.03822534903883934,0.008146766573190689,0.009657852351665497
0.030513934791088104,0.00859889481216669,0.03309120237827301
0.07573079317808151,0.010447784326970577,0.02748999372124672
0.044266365468502045,0.00917673297226429,0.039361197501420975
0.02439180016517639,0.009008432738482952,0.03568016737699509
0.02997787669301033,0.007023561745882034,0.019264481961727142
0.02406485192477703,0.00657939026132226,0.02359851263463497
0.03997676447033882,0.008219864219427109,0.021634766831994057
0.058052629232406616,0.01419078279286623,0.04585482180118561
0.03341352567076683,0.010066615417599678,0.020785773172974586
0.034166909754276276,0.0077379439026117325,0.029596341773867607
0.057995595037937164,0.011627398431301117,0.05138811096549034
0.035537246614694595,0.011299125850200653,0.02401220053434372
0.048432547599077225,0.01107722893357277,0.023840030655264854
0.0676564872264862,0.010978106409311295,0.021976100280880928
0.04771782457828522,0.009142897091805935,0.03361658751964569
0.04832739382982254,0.012410912662744522,0.017612537369132042
0.04524443671107292,0.008794532157480717,0.01067561749368906
0.036756549030542374,0.009658068418502808,0.035131342709064484
0.046193741261959076,0.007783910725265741,0.019574083387851715
0.06875847280025482,0.013681626878678799,0.019819997251033783
0.06143469735980034,0.011839806102216244,0.026045681908726692
0.040024466812610626,0.011026530526578426,0.039174314588308334
0.02638988196849823,0.008106392808258533,0.04555885121226311
0.04486513137817383,0.010838634334504604,0.0323801226913929
0.02316020429134369,0.005664309952408075,0.02360186167061329
0.03702126815915108,0.007899572141468525,0.013406557030975819
0.04233011603355408,0.015467208810150623,0.039056699723005295
0.03624725341796875,0.00653001107275486,0.04006258025765419
0.048527996987104416,0.007301894947886467,0.031967565417289734
0.04119235649704933,0.013048256747424603,0.022808043286204338
0.056567929685115814,0.01040017232298851,0.02684827893972397
0.09951499104499817,0.010271616280078888,0.01833491586148739
0.0466313362121582,0.008831123821437359,0.02540902979671955
0.030591703951358795,0.010143381543457508,0.028423592448234558
0.025223590433597565,0.0067743659019470215,0.021427860483527184
0.032768599689006805,0.008306946605443954,0.02244865708053112
0.05802849680185318,0.012664822861552238,0.03659072145819664
